,host,timestamp,metricType,metric_value
33798,HOST-115AF0E56D335A15,2025-09-25 23:13:00,Read Ops,0.0
33799,HOST-115AF0E56D335A15,2025-09-25 23:14:00,Read Ops,0.005673565798335605
33800,HOST-115AF0E56D335A15,2025-09-25 23:15:00,Read Ops,0.0837100280655755
33801,HOST-115AF0E56D335A15,2025-09-25 23:16:00,Read Ops,0.21658591098255578
33802,HOST-115AF0E56D335A15,2025-09-25 23:17:00,Read Ops,0.05588026841481527
33803,HOST-115AF0E56D335A15,2025-09-25 23:18:00,Read Ops,0.04363715648651123
33804,HOST-115AF0E56D335A15,2025-09-25 23:19:00,Read Ops,0.005696837272908952
33805,HOST-115AF0E56D335A15,2025-09-25 23:20:00,Read Ops,0.10016121466954549
33806,HOST-115AF0E56D335A15,2025-09-25 23:21:00,Read Ops,0.022229106061988402
33807,HOST-115AF0E56D335A15,2025-09-25 23:22:00,Read Ops,0.13348023096720377
33808,HOST-115AF0E56D335A15,2025-09-25 23:23:00,Read Ops,0.0
33809,HOST-115AF0E56D335A15,2025-09-25 23:24:00,Read Ops,2.565007103814019
33810,HOST-115AF0E56D335A15,2025-09-25 23:25:00,Read Ops,0.14644234710269505
33811,HOST-115AF0E56D335A15,2025-09-25 23:26:00,Read Ops,0.0
33812,HOST-115AF0E56D335A15,2025-09-25 23:27:00,Read Ops,0.10033299525578816
33813,HOST-115AF0E56D335A15,2025-09-25 23:28:00,Read Ops,0.0
33814,HOST-115AF0E56D335A15,2025-09-25 23:29:00,Read Ops,9.926919137438137
33815,HOST-115AF0E56D335A15,2025-09-25 23:30:00,Read Ops,
33816,HOST-115AF0E56D335A15,2025-09-25 23:31:00,Read Ops,0.04440891742706299
33817,HOST-115AF0E56D335A15,2025-09-25 23:32:00,Read Ops,0.1996145248413086
33818,HOST-115AF0E56D335A15,2025-09-25 23:33:00,Read Ops,0.0
33819,HOST-115AF0E56D335A15,2025-09-25 23:34:00,Read Ops,0.03886667556232876
33820,HOST-115AF0E56D335A15,2025-09-25 23:35:00,Read Ops,0.16609811782836914
33821,HOST-115AF0E56D335A15,2025-09-25 23:36:00,Read Ops,0.09495528952942954
33822,HOST-115AF0E56D335A15,2025-09-25 23:37:00,Read Ops,0.04428501923878988
33823,HOST-115AF0E56D335A15,2025-09-25 23:38:00,Read Ops,0.09629256236884327
33824,HOST-115AF0E56D335A15,2025-09-25 23:39:00,Read Ops,0.0
33825,HOST-115AF0E56D335A15,2025-09-25 23:40:00,Read Ops,0.10050251086552937
33826,HOST-115AF0E56D335A15,2025-09-25 23:41:00,Read Ops,0.0
33827,HOST-115AF0E56D335A15,2025-09-25 23:42:00,Read Ops,0.09787609179814656
33828,HOST-115AF0E56D335A15,2025-09-25 23:43:00,Read Ops,0.0
33829,HOST-115AF0E56D335A15,2025-09-25 23:44:00,Read Ops,0.011119780441125235
33830,HOST-115AF0E56D335A15,2025-09-25 23:45:00,Read Ops,0.16069510247972277
33831,HOST-115AF0E56D335A15,2025-09-25 23:46:00,Read Ops,0.0
33832,HOST-115AF0E56D335A15,2025-09-25 23:47:00,Read Ops,0.04469024141629537
33833,HOST-115AF0E56D335A15,2025-09-25 23:48:00,Read Ops,0.05417940020561218
33834,HOST-115AF0E56D335A15,2025-09-25 23:49:00,Read Ops,0.0
33835,HOST-115AF0E56D335A15,2025-09-25 23:50:00,Read Ops,0.08655198415120442
33836,HOST-115AF0E56D335A15,2025-09-25 23:51:00,Read Ops,0.017116839687029522
33837,HOST-115AF0E56D335A15,2025-09-25 23:52:00,Read Ops,0.10559227731492783
33838,HOST-115AF0E56D335A15,2025-09-25 23:53:00,Read Ops,0.0
33839,HOST-115AF0E56D335A15,2025-09-25 23:54:00,Read Ops,0.0849906537267897
33840,HOST-115AF0E56D335A15,2025-09-25 23:55:00,Read Ops,0.11679514249165852
33841,HOST-115AF0E56D335A15,2025-09-25 23:56:00,Read Ops,0.04453797472847832
33842,HOST-115AF0E56D335A15,2025-09-25 23:57:00,Read Ops,0.04341125819418165
33843,HOST-115AF0E56D335A15,2025-09-25 23:58:00,Read Ops,0.0
33844,HOST-115AF0E56D335A15,2025-09-25 23:59:00,Read Ops,0.0
33845,HOST-115AF0E56D335A15,2025-09-26 00:00:00,Read Ops,0.08339170614878337
33846,HOST-115AF0E56D335A15,2025-09-26 00:01:00,Read Ops,0.0
33847,HOST-115AF0E56D335A15,2025-09-26 00:02:00,Read Ops,0.005473453551530838
33848,HOST-115AF0E56D335A15,2025-09-26 00:03:00,Read Ops,0.2536787986755371
33849,HOST-115AF0E56D335A15,2025-09-26 00:04:00,Read Ops,0.09629327721065944
33850,HOST-115AF0E56D335A15,2025-09-26 00:05:00,Read Ops,0.15554000271691218
33851,HOST-115AF0E56D335A15,2025-09-26 00:06:00,Read Ops,0.407241874270969
33852,HOST-115AF0E56D335A15,2025-09-26 00:07:00,Read Ops,0.04469922847217984
33853,HOST-115AF0E56D335A15,2025-09-26 00:08:00,Read Ops,0.00546430175503095
33854,HOST-115AF0E56D335A15,2025-09-26 00:09:00,Read Ops,0.0
33855,HOST-115AF0E56D335A15,2025-09-26 00:10:00,Read Ops,0.09489042891396417
33856,HOST-115AF0E56D335A15,2025-09-26 00:11:00,Read Ops,0.011040452453825208
33857,HOST-115AF0E56D335A15,2025-09-26 00:12:00,Read Ops,0.03823506832122803
33858,HOST-115AF0E56D335A15,2025-09-26 00:13:00,Read Ops,0.10155377123090957
33859,HOST-115AF0E56D335A15,2025-09-26 00:14:00,Read Ops,0.005520226226912604
33860,HOST-115AF0E56D335A15,2025-09-26 00:15:00,Read Ops,0.07784005006154378
33861,HOST-115AF0E56D335A15,2025-09-26 00:16:00,Read Ops,0.03956103904379739
33862,HOST-115AF0E56D335A15,2025-09-26 00:17:00,Read Ops,0.044061114390691124
33863,HOST-115AF0E56D335A15,2025-09-26 00:18:00,Read Ops,0.0
33864,HOST-115AF0E56D335A15,2025-09-26 00:19:00,Read Ops,0.0
33865,HOST-115AF0E56D335A15,2025-09-26 00:20:00,Read Ops,0.13266938262515598
33866,HOST-115AF0E56D335A15,2025-09-26 00:21:00,Read Ops,0.017164435237646103
33867,HOST-115AF0E56D335A15,2025-09-26 00:22:00,Read Ops,0.005533422032992045
33868,HOST-115AF0E56D335A15,2025-09-26 00:23:00,Read Ops,0.09991008043289185
33869,HOST-115AF0E56D335A15,2025-09-26 00:24:00,Read Ops,0.005449829002221425
33870,HOST-115AF0E56D335A15,2025-09-26 00:25:00,Read Ops,0.1627527872721354
33871,HOST-115AF0E56D335A15,2025-09-26 00:26:00,Read Ops,0.0
33872,HOST-115AF0E56D335A15,2025-09-26 00:27:00,Read Ops,0.04427619443999397
33873,HOST-115AF0E56D335A15,2025-09-26 00:28:00,Read Ops,0.0
33874,HOST-115AF0E56D335A15,2025-09-26 00:29:00,Read Ops,0.0
33875,HOST-115AF0E56D335A15,2025-09-26 00:30:00,Read Ops,
33876,HOST-115AF0E56D335A15,2025-09-26 00:31:00,Read Ops,0.23975210719638398
33877,HOST-115AF0E56D335A15,2025-09-26 00:32:00,Read Ops,0.0
33878,HOST-115AF0E56D335A15,2025-09-26 00:33:00,Read Ops,0.09970089462068345
33879,HOST-115AF0E56D335A15,2025-09-26 00:34:00,Read Ops,0.005639585355917613
33880,HOST-115AF0E56D335A15,2025-09-26 00:35:00,Read Ops,0.08941644430160522
33881,HOST-115AF0E56D335A15,2025-09-26 00:36:00,Read Ops,0.016320668160915375
33882,HOST-115AF0E56D335A15,2025-09-26 00:37:00,Read Ops,0.04461397727330526
33883,HOST-115AF0E56D335A15,2025-09-26 00:38:00,Read Ops,0.0
33884,HOST-115AF0E56D335A15,2025-09-26 00:39:00,Read Ops,0.0
33885,HOST-115AF0E56D335A15,2025-09-26 00:40:00,Read Ops,0.09441612164179485
33886,HOST-115AF0E56D335A15,2025-09-26 00:41:00,Read Ops,0.0
33887,HOST-115AF0E56D335A15,2025-09-26 00:42:00,Read Ops,0.0
33888,HOST-115AF0E56D335A15,2025-09-26 00:43:00,Read Ops,0.10006003909640843
33889,HOST-115AF0E56D335A15,2025-09-26 00:44:00,Read Ops,0.005527365952730179
33890,HOST-115AF0E56D335A15,2025-09-26 00:45:00,Read Ops,0.162807477845086
33891,HOST-115AF0E56D335A15,2025-09-26 00:46:00,Read Ops,0.0
33892,HOST-115AF0E56D335A15,2025-09-26 00:47:00,Read Ops,0.04463638199700249
33893,HOST-115AF0E56D335A15,2025-09-26 00:48:00,Read Ops,0.05455715788735283
33894,HOST-115AF0E56D335A15,2025-09-26 00:49:00,Read Ops,0.0
33895,HOST-115AF0E56D335A15,2025-09-26 00:50:00,Read Ops,0.08300959401660495
33896,HOST-115AF0E56D335A15,2025-09-26 00:51:00,Read Ops,0.02233164674705929
33897,HOST-115AF0E56D335A15,2025-09-26 00:52:00,Read Ops,0.03313123186429342
33898,HOST-115AF0E56D335A15,2025-09-26 00:53:00,Read Ops,0.102501028113895
33899,HOST-115AF0E56D335A15,2025-09-26 00:54:00,Read Ops,0.08456802368164062
33900,HOST-115AF0E56D335A15,2025-09-26 00:55:00,Read Ops,0.0940962897406684
33901,HOST-115AF0E56D335A15,2025-09-26 00:56:00,Read Ops,0.045439571142196655
33902,HOST-115AF0E56D335A15,2025-09-26 00:57:00,Read Ops,0.04535610145992703
33903,HOST-115AF0E56D335A15,2025-09-26 00:58:00,Read Ops,0.0
33904,HOST-115AF0E56D335A15,2025-09-26 00:59:00,Read Ops,0.0
33905,HOST-115AF0E56D335A15,2025-09-26 01:00:00,Read Ops,0.08325840367211236
33906,HOST-115AF0E56D335A15,2025-09-26 01:01:00,Read Ops,0.0
33907,HOST-115AF0E56D335A15,2025-09-26 01:02:00,Read Ops,0.1512983242670695
33908,HOST-115AF0E56D335A15,2025-09-26 01:03:00,Read Ops,0.18413812584347197
33909,HOST-115AF0E56D335A15,2025-09-26 01:04:00,Read Ops,0.005656236575709448
33910,HOST-115AF0E56D335A15,2025-09-26 01:05:00,Read Ops,2.316338221232096
33911,HOST-115AF0E56D335A15,2025-09-26 01:06:00,Read Ops,0.34330532120333784
33912,HOST-115AF0E56D335A15,2025-09-26 01:07:00,Read Ops,0.044254150655534535
33913,HOST-115AF0E56D335A15,2025-09-26 01:08:00,Read Ops,0.005536178747812907
33914,HOST-115AF0E56D335A15,2025-09-26 01:09:00,Read Ops,0.0
33915,HOST-115AF0E56D335A15,2025-09-26 01:10:00,Read Ops,0.15531094868977866
33916,HOST-115AF0E56D335A15,2025-09-26 01:11:00,Read Ops,0.0
33917,HOST-115AF0E56D335A15,2025-09-26 01:12:00,Read Ops,0.07791803280512492
33918,HOST-115AF0E56D335A15,2025-09-26 01:13:00,Read Ops,0.09944311777750652
33919,HOST-115AF0E56D335A15,2025-09-26 01:14:00,Read Ops,0.005542254282368555
33920,HOST-115AF0E56D335A15,2025-09-26 01:15:00,Read Ops,0.07761478424072266
33921,HOST-115AF0E56D335A15,2025-09-26 01:16:00,Read Ops,0.0
33922,HOST-115AF0E56D335A15,2025-09-26 01:17:00,Read Ops,0.08335751295089722
33923,HOST-115AF0E56D335A15,2025-09-26 01:18:00,Read Ops,0.0
33924,HOST-115AF0E56D335A15,2025-09-26 01:19:00,Read Ops,0.0
33925,HOST-115AF0E56D335A15,2025-09-26 01:20:00,Read Ops,0.09480470418930054
33926,HOST-115AF0E56D335A15,2025-09-26 01:21:00,Read Ops,0.016942835102478664
33927,HOST-115AF0E56D335A15,2025-09-26 01:22:00,Read Ops,0.033300032218297325
33928,HOST-115AF0E56D335A15,2025-09-26 01:23:00,Read Ops,0.09926543633143108
33929,HOST-115AF0E56D335A15,2025-09-26 01:24:00,Read Ops,0.0055372826755046844
33930,HOST-115AF0E56D335A15,2025-09-26 01:25:00,Read Ops,0.14989508522881403
33931,HOST-115AF0E56D335A15,2025-09-26 01:26:00,Read Ops,0.0
33932,HOST-115AF0E56D335A15,2025-09-26 01:27:00,Read Ops,0.0055678048067622716
33933,HOST-115AF0E56D335A15,2025-09-26 01:28:00,Read Ops,0.04421453012360466
33934,HOST-115AF0E56D335A15,2025-09-26 01:29:00,Read Ops,0.0
33935,HOST-115AF0E56D335A15,2025-09-26 01:30:00,Read Ops,
33936,HOST-115AF0E56D335A15,2025-09-26 01:31:00,Read Ops,0.0
33937,HOST-115AF0E56D335A15,2025-09-26 01:32:00,Read Ops,0.0
33938,HOST-115AF0E56D335A15,2025-09-26 01:33:00,Read Ops,0.09830908642874824
33939,HOST-115AF0E56D335A15,2025-09-26 01:34:00,Read Ops,0.0055372826755046844
33940,HOST-115AF0E56D335A15,2025-09-26 01:35:00,Read Ops,0.08877348237567478
33941,HOST-115AF0E56D335A15,2025-09-26 01:36:00,Read Ops,0.02774179478486379
33942,HOST-115AF0E56D335A15,2025-09-26 01:37:00,Read Ops,0.0
33943,HOST-115AF0E56D335A15,2025-09-26 01:38:00,Read Ops,0.04434688223732842
33944,HOST-115AF0E56D335A15,2025-09-26 01:39:00,Read Ops,0.0
33945,HOST-115AF0E56D335A15,2025-09-26 01:40:00,Read Ops,0.09536953104866876
33946,HOST-115AF0E56D335A15,2025-09-26 01:41:00,Read Ops,0.0
33947,HOST-115AF0E56D335A15,2025-09-26 01:42:00,Read Ops,0.0
33948,HOST-115AF0E56D335A15,2025-09-26 01:43:00,Read Ops,0.09984025690290664
33949,HOST-115AF0E56D335A15,2025-09-26 01:44:00,Read Ops,0.08340071307288276
33950,HOST-115AF0E56D335A15,2025-09-26 01:45:00,Read Ops,0.09429035584131877
33951,HOST-115AF0E56D335A15,2025-09-26 01:46:00,Read Ops,0.5694319936964247
33952,HOST-115AF0E56D335A15,2025-09-26 01:47:00,Read Ops,0.0
33953,HOST-115AF0E56D335A15,2025-09-26 01:48:00,Read Ops,0.10042854150136311
33954,HOST-115AF0E56D335A15,2025-09-26 01:49:00,Read Ops,0.0
33955,HOST-115AF0E56D335A15,2025-09-26 01:50:00,Read Ops,0.08896005815929836
33956,HOST-115AF0E56D335A15,2025-09-26 01:51:00,Read Ops,0.05542864567703671
33957,HOST-115AF0E56D335A15,2025-09-26 01:52:00,Read Ops,0.0
33958,HOST-115AF0E56D335A15,2025-09-26 01:53:00,Read Ops,0.0997307300567627
33959,HOST-115AF0E56D335A15,2025-09-26 01:54:00,Read Ops,0.10011012107133865
33960,HOST-115AF0E56D335A15,2025-09-26 01:55:00,Read Ops,0.09756657812330459
33961,HOST-115AF0E56D335A15,2025-09-26 01:56:00,Read Ops,0.045951657825046115
33962,HOST-115AF0E56D335A15,2025-09-26 01:57:00,Read Ops,0.0
33963,HOST-115AF0E56D335A15,2025-09-26 01:58:00,Read Ops,0.04359435372882419
33964,HOST-115AF0E56D335A15,2025-09-26 01:59:00,Read Ops,0.0
33965,HOST-115AF0E56D335A15,2025-09-26 02:00:00,Read Ops,0.08337071744932069
33966,HOST-115AF0E56D335A15,2025-09-26 02:01:00,Read Ops,0.0
33967,HOST-115AF0E56D335A15,2025-09-26 02:02:00,Read Ops,0.17768892976972792
33968,HOST-115AF0E56D335A15,2025-09-26 02:03:00,Read Ops,0.1888906293445163
33969,HOST-115AF0E56D335A15,2025-09-26 02:04:00,Read Ops,0.06672173738479614
33970,HOST-115AF0E56D335A15,2025-09-26 02:05:00,Read Ops,0.08887435992558797
33971,HOST-115AF0E56D335A15,2025-09-26 02:06:00,Read Ops,0.13123465246624416
33972,HOST-115AF0E56D335A15,2025-09-26 02:07:00,Read Ops,0.28003962834676105
33973,HOST-115AF0E56D335A15,2025-09-26 02:08:00,Read Ops,0.044413354661729604
33974,HOST-115AF0E56D335A15,2025-09-26 02:09:00,Read Ops,0.0055511146783828735
33975,HOST-115AF0E56D335A15,2025-09-26 02:10:00,Read Ops,0.10549226072099473
33976,HOST-115AF0E56D335A15,2025-09-26 02:11:00,Read Ops,0.0
33977,HOST-115AF0E56D335A15,2025-09-26 02:12:00,Read Ops,0.0
33978,HOST-115AF0E56D335A15,2025-09-26 02:13:00,Read Ops,0.13995767964257136
33979,HOST-115AF0E56D335A15,2025-09-26 02:14:00,Read Ops,0.005577307194471359
33980,HOST-115AF0E56D335A15,2025-09-26 02:15:00,Read Ops,0.10594756073421902
33981,HOST-115AF0E56D335A15,2025-09-26 02:16:00,Read Ops,0.0
33982,HOST-115AF0E56D335A15,2025-09-26 02:17:00,Read Ops,0.03907253055108918
33983,HOST-115AF0E56D335A15,2025-09-26 02:18:00,Read Ops,0.04393914341926575
33984,HOST-115AF0E56D335A15,2025-09-26 02:19:00,Read Ops,0.0
33985,HOST-115AF0E56D335A15,2025-09-26 02:20:00,Read Ops,0.10065213839213054
33986,HOST-115AF0E56D335A15,2025-09-26 02:21:00,Read Ops,0.016607141329182517
33987,HOST-115AF0E56D335A15,2025-09-26 02:22:00,Read Ops,0.033333334657881
33988,HOST-115AF0E56D335A15,2025-09-26 02:23:00,Read Ops,0.1034434503979153
33989,HOST-115AF0E56D335A15,2025-09-26 02:24:00,Read Ops,0.06532663106918335
33990,HOST-115AF0E56D335A15,2025-09-26 02:25:00,Read Ops,0.08886222706900702
33991,HOST-115AF0E56D335A15,2025-09-26 02:26:00,Read Ops,0.0
33992,HOST-115AF0E56D335A15,2025-09-26 02:27:00,Read Ops,0.0
33993,HOST-115AF0E56D335A15,2025-09-26 02:28:00,Read Ops,0.04453797472847832
33994,HOST-115AF0E56D335A15,2025-09-26 02:29:00,Read Ops,0.0
33995,HOST-115AF0E56D335A15,2025-09-26 02:30:00,Read Ops,
33996,HOST-115AF0E56D335A15,2025-09-26 02:31:00,Read Ops,0.23352013693915474
33997,HOST-115AF0E56D335A15,2025-09-26 02:32:00,Read Ops,0.0
33998,HOST-115AF0E56D335A15,2025-09-26 02:33:00,Read Ops,0.09803921646542019
33999,HOST-115AF0E56D335A15,2025-09-26 02:34:00,Read Ops,0.005684595968988206
34000,HOST-115AF0E56D335A15,2025-09-26 02:35:00,Read Ops,0.08330833911895752
34001,HOST-115AF0E56D335A15,2025-09-26 02:36:00,Read Ops,0.02765125864081912
34002,HOST-115AF0E56D335A15,2025-09-26 02:37:00,Read Ops,0.0
34003,HOST-115AF0E56D335A15,2025-09-26 02:38:00,Read Ops,0.04447112811936272
34004,HOST-115AF0E56D335A15,2025-09-26 02:39:00,Read Ops,0.0
34005,HOST-115AF0E56D335A15,2025-09-26 02:40:00,Read Ops,0.0883763035138448
34006,HOST-115AF0E56D335A15,2025-09-26 02:41:00,Read Ops,0.0
34007,HOST-115AF0E56D335A15,2025-09-26 02:42:00,Read Ops,0.0
34008,HOST-115AF0E56D335A15,2025-09-26 02:43:00,Read Ops,0.10056315528021918
34009,HOST-115AF0E56D335A15,2025-09-26 02:44:00,Read Ops,0.06647332509358723
34010,HOST-115AF0E56D335A15,2025-09-26 02:45:00,Read Ops,0.08870091703202988
34011,HOST-115AF0E56D335A15,2025-09-26 02:46:00,Read Ops,0.2047833071814643
34012,HOST-115AF0E56D335A15,2025-09-26 02:47:00,Read Ops,0.0
34013,HOST-115AF0E56D335A15,2025-09-26 02:48:00,Read Ops,0.09965722428427802
34014,HOST-115AF0E56D335A15,2025-09-26 02:49:00,Read Ops,0.0
34015,HOST-115AF0E56D335A15,2025-09-26 02:50:00,Read Ops,0.08871146705415513
34016,HOST-115AF0E56D335A15,2025-09-26 02:51:00,Read Ops,0.016325463851292927
34017,HOST-115AF0E56D335A15,2025-09-26 02:52:00,Read Ops,0.0055739494661490125
34018,HOST-115AF0E56D335A15,2025-09-26 02:53:00,Read Ops,0.0
34019,HOST-115AF0E56D335A15,2025-09-26 02:54:00,Read Ops,0.2386114862230089
34020,HOST-115AF0E56D335A15,2025-09-26 02:55:00,Read Ops,0.0991178486082289
34021,HOST-115AF0E56D335A15,2025-09-26 02:56:00,Read Ops,0.055617882145775684
34022,HOST-115AF0E56D335A15,2025-09-26 02:57:00,Read Ops,0.011021834280755786
34023,HOST-115AF0E56D335A15,2025-09-26 02:58:00,Read Ops,2.241158379448785
34024,HOST-115AF0E56D335A15,2025-09-26 02:59:00,Read Ops,0.02216901712947422
34025,HOST-115AF0E56D335A15,2025-09-26 03:00:00,Read Ops,0.10034116109212239
34026,HOST-115AF0E56D335A15,2025-09-26 03:01:00,Read Ops,0.011171436972088285
34027,HOST-115AF0E56D335A15,2025-09-26 03:02:00,Read Ops,0.16534737745920816
34028,HOST-115AF0E56D335A15,2025-09-26 03:03:00,Read Ops,0.15005804432762995
34029,HOST-115AF0E56D335A15,2025-09-26 03:04:00,Read Ops,0.19440529081556532
34030,HOST-115AF0E56D335A15,2025-09-26 03:05:00,Read Ops,0.08312551842795478
34031,HOST-115AF0E56D335A15,2025-09-26 03:06:00,Read Ops,0.016540955752134323
34032,HOST-115AF0E56D335A15,2025-09-26 03:07:00,Read Ops,0.4010025130377875
34033,HOST-115AF0E56D335A15,2025-09-26 03:08:00,Read Ops,0.07758910788430108
34034,HOST-115AF0E56D335A15,2025-09-26 03:09:00,Read Ops,0.12218019862969715
34035,HOST-115AF0E56D335A15,2025-09-26 03:10:00,Read Ops,0.11641202535894181
34036,HOST-115AF0E56D335A15,2025-09-26 03:11:00,Read Ops,0.0
34037,HOST-115AF0E56D335A15,2025-09-26 03:12:00,Read Ops,0.04331817229588827
34038,HOST-115AF0E56D335A15,2025-09-26 03:13:00,Read Ops,0.03984925482008193
34039,HOST-115AF0E56D335A15,2025-09-26 03:14:00,Read Ops,0.10772073931164211
34040,HOST-115AF0E56D335A15,2025-09-26 03:15:00,Read Ops,0.08925483624140422
34041,HOST-115AF0E56D335A15,2025-09-26 03:16:00,Read Ops,0.010878315402401818
34042,HOST-115AF0E56D335A15,2025-09-26 03:17:00,Read Ops,0.19431886366671983
34043,HOST-115AF0E56D335A15,2025-09-26 03:18:00,Read Ops,0.04448447955979241
34044,HOST-115AF0E56D335A15,2025-09-26 03:19:00,Read Ops,0.0
34045,HOST-115AF0E56D335A15,2025-09-26 03:20:00,Read Ops,0.3900136682722304
34046,HOST-115AF0E56D335A15,2025-09-26 03:21:00,Read Ops,0.01648369762632582
34047,HOST-115AF0E56D335A15,2025-09-26 03:22:00,Read Ops,0.01706077034274737
34048,HOST-115AF0E56D335A15,2025-09-26 03:23:00,Read Ops,0.0
34049,HOST-115AF0E56D335A15,2025-09-26 03:24:00,Read Ops,0.1657548877927992
34050,HOST-115AF0E56D335A15,2025-09-26 03:25:00,Read Ops,0.09978048006693523
34051,HOST-115AF0E56D335A15,2025-09-26 03:26:00,Read Ops,0.044825461175706655
34052,HOST-115AF0E56D335A15,2025-09-26 03:27:00,Read Ops,0.011161337296168009
34053,HOST-115AF0E56D335A15,2025-09-26 03:28:00,Read Ops,0.055821465121375195
34054,HOST-115AF0E56D335A15,2025-09-26 03:29:00,Read Ops,0.011054731905460358
34055,HOST-115AF0E56D335A15,2025-09-26 03:30:00,Read Ops,
34056,HOST-115AF0E56D335A15,2025-09-26 03:31:00,Read Ops,0.011067945924070148
34057,HOST-115AF0E56D335A15,2025-09-26 03:32:00,Read Ops,0.021904605958196852
34058,HOST-115AF0E56D335A15,2025-09-26 03:33:00,Read Ops,0.016761344340112474
34059,HOST-115AF0E56D335A15,2025-09-26 03:34:00,Read Ops,0.11659465895758735
34060,HOST-115AF0E56D335A15,2025-09-26 03:35:00,Read Ops,0.1772381862004598
34061,HOST-115AF0E56D335A15,2025-09-26 03:36:00,Read Ops,0.0166251046790017
34062,HOST-115AF0E56D335A15,2025-09-26 03:37:00,Read Ops,0.01663506031036377
34063,HOST-115AF0E56D335A15,2025-09-26 03:38:00,Read Ops,0.13406685988108316
34064,HOST-115AF0E56D335A15,2025-09-26 03:39:00,Read Ops,0.0
34065,HOST-115AF0E56D335A15,2025-09-26 03:40:00,Read Ops,0.12212452623579238
34066,HOST-115AF0E56D335A15,2025-09-26 03:41:00,Read Ops,0.0
34067,HOST-115AF0E56D335A15,2025-09-26 03:42:00,Read Ops,0.0055600036349561476
34068,HOST-115AF0E56D335A15,2025-09-26 03:43:00,Read Ops,0.0
34069,HOST-115AF0E56D335A15,2025-09-26 03:44:00,Read Ops,0.1676729122797648
34070,HOST-115AF0E56D335A15,2025-09-26 03:45:00,Read Ops,0.09964183304044937
34071,HOST-115AF0E56D335A15,2025-09-26 03:46:00,Read Ops,0.0
34072,HOST-115AF0E56D335A15,2025-09-26 03:47:00,Read Ops,0.0
34073,HOST-115AF0E56D335A15,2025-09-26 03:48:00,Read Ops,0.12755513191223145
34074,HOST-115AF0E56D335A15,2025-09-26 03:49:00,Read Ops,0.0
34075,HOST-115AF0E56D335A15,2025-09-26 03:50:00,Read Ops,0.08329168955485027
34076,HOST-115AF0E56D335A15,2025-09-26 03:51:00,Read Ops,0.0
34077,HOST-115AF0E56D335A15,2025-09-26 03:52:00,Read Ops,0.016587048768997192
34078,HOST-115AF0E56D335A15,2025-09-26 03:53:00,Read Ops,0.005556667016612158
34079,HOST-115AF0E56D335A15,2025-09-26 03:54:00,Read Ops,0.2192098299662272
34080,HOST-115AF0E56D335A15,2025-09-26 03:55:00,Read Ops,0.09456738498475815
34081,HOST-115AF0E56D335A15,2025-09-26 03:56:00,Read Ops,0.07870225111643474
34082,HOST-115AF0E56D335A15,2025-09-26 03:57:00,Read Ops,0.0
34083,HOST-115AF0E56D335A15,2025-09-26 03:58:00,Read Ops,0.04458265172110664
34084,HOST-115AF0E56D335A15,2025-09-26 03:59:00,Read Ops,0.0
34085,HOST-115AF0E56D335A15,2025-09-26 04:00:00,Read Ops,0.08339170614878337
34086,HOST-115AF0E56D335A15,2025-09-26 04:01:00,Read Ops,0.0
34087,HOST-115AF0E56D335A15,2025-09-26 04:02:00,Read Ops,0.14432897832658556
34088,HOST-115AF0E56D335A15,2025-09-26 04:03:00,Read Ops,0.08816592560874091
34089,HOST-115AF0E56D335A15,2025-09-26 04:04:00,Read Ops,0.16613172160254583
34090,HOST-115AF0E56D335A15,2025-09-26 04:05:00,Read Ops,0.08340005079905193
34091,HOST-115AF0E56D335A15,2025-09-26 04:06:00,Read Ops,0.0
34092,HOST-115AF0E56D335A15,2025-09-26 04:07:00,Read Ops,0.4253832010759248
34093,HOST-115AF0E56D335A15,2025-09-26 04:08:00,Read Ops,0.04388707876205444
34094,HOST-115AF0E56D335A15,2025-09-26 04:09:00,Read Ops,0.0
34095,HOST-115AF0E56D335A15,2025-09-26 04:10:00,Read Ops,0.10528990295198228
34096,HOST-115AF0E56D335A15,2025-09-26 04:11:00,Read Ops,0.0
34097,HOST-115AF0E56D335A15,2025-09-26 04:12:00,Read Ops,0.03287959429952834
34098,HOST-115AF0E56D335A15,2025-09-26 04:13:00,Read Ops,0.03848772909906175
34099,HOST-115AF0E56D335A15,2025-09-26 04:14:00,Read Ops,0.10697414477666219
34100,HOST-115AF0E56D335A15,2025-09-26 04:15:00,Read Ops,0.09466216961542766
34101,HOST-115AF0E56D335A15,2025-09-26 04:16:00,Read Ops,0.061045279105504356
34102,HOST-115AF0E56D335A15,2025-09-26 04:17:00,Read Ops,0.0
34103,HOST-115AF0E56D335A15,2025-09-26 04:18:00,Read Ops,0.0
34104,HOST-115AF0E56D335A15,2025-09-26 04:19:00,Read Ops,0.04431151019202339
34105,HOST-115AF0E56D335A15,2025-09-26 04:20:00,Read Ops,0.14445888996124268
34106,HOST-115AF0E56D335A15,2025-09-26 04:21:00,Read Ops,0.0
34107,HOST-115AF0E56D335A15,2025-09-26 04:22:00,Read Ops,0.02772012270159192
34108,HOST-115AF0E56D335A15,2025-09-26 04:23:00,Read Ops,0.061190658145480685
34109,HOST-115AF0E56D335A15,2025-09-26 04:24:00,Read Ops,0.11652522616916233
34110,HOST-115AF0E56D335A15,2025-09-26 04:25:00,Read Ops,0.09216790066825019
34111,HOST-115AF0E56D335A15,2025-09-26 04:26:00,Read Ops,0.0
